aspect,class,components,fill,image,mask,mask_area_ratio,method,new_image,new_mask,score,selection_score,source
8.1373,균열,1,0.1517,data/crack_only_gan_optimized_1100/train/B/01082_crackseg_train_crackseg_train_3318.rf.896723f9fd1380abb5c7f2526cb23722.jpg,data/crack_only_gan_optimized_1100/train/mask/01082_crackseg_train_crackseg_train_3318.rf.896723f9fd1380abb5c7f2526cb23722.png,0.018555,crackseg_train,B_0160.png,B_0160.png,0.9838,0.003968553249740714,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3318.rf.896723f9fd1380abb5c7f2526cb23722.jpg
6.6032,균열,1,0.1301,data/crack_only_gan_optimized_1100/train/B/00434_crackseg_val_crackseg_val_3549.rf.12da0f9a3da9b51b2c5dfbddd2a5feb9.jpg,data/crack_only_gan_optimized_1100/train/mask/00434_crackseg_val_crackseg_val_3549.rf.12da0f9a3da9b51b2c5dfbddd2a5feb9.png,0.019705,crackseg_val,B_0161.png,B_0161.png,0.9968,0.004274527762376704,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3549.rf.12da0f9a3da9b51b2c5dfbddd2a5feb9.jpg
6.1045,균열,2,0.1304,data/crack_only_gan_optimized_1100/train/B/00687_crackseg_train_crackseg_train_2038.rf.58542d692ab251fe38f94c56df76a06c.jpg,data/crack_only_gan_optimized_1100/train/mask/00687_crackseg_train_crackseg_train_2038.rf.58542d692ab251fe38f94c56df76a06c.png,0.020641,crackseg_train,B_0162.png,B_0162.png,0.9932,0.004289491799026907,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2038.rf.58542d692ab251fe38f94c56df76a06c.jpg
7.7037,균열,1,0.1993,data/crack_only_gan_optimized_1100/train/B/00652_crackseg_val_crackseg_val_3529.rf.d3608d4b54b1aace8925bf9748254c22.jpg,data/crack_only_gan_optimized_1100/train/mask/00652_crackseg_val_crackseg_val_3529.rf.d3608d4b54b1aace8925bf9748254c22.png,0.025870,crackseg_val,B_0163.png,B_0163.png,0.9443,0.006278502845754277,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3529.rf.d3608d4b54b1aace8925bf9748254c22.jpg
6.9167,균열,1,0.1743,data/crack_only_gan_optimized_1100/train/B/00319_crackseg_train_crackseg_train_3519.rf.09e9371826180a89fdbce37e44d9c6cb.jpg,data/crack_only_gan_optimized_1100/train/mask/00319_crackseg_train_crackseg_train_3519.rf.09e9371826180a89fdbce37e44d9c6cb.png,0.025084,crackseg_train,B_0164.png,B_0164.png,0.9510,0.006434530559598042,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3519.rf.09e9371826180a89fdbce37e44d9c6cb.jpg
6.7667,균열,1,0.1384,data/crack_only_gan_optimized_1100/train/B/00542_crackseg_train_crackseg_train_3422.rf.fb6c95416d9b27d00259065d623879df.jpg,data/crack_only_gan_optimized_1100/train/mask/00542_crackseg_train_crackseg_train_3422.rf.fb6c95416d9b27d00259065d623879df.png,0.019485,crackseg_train,B_0165.png,B_0165.png,0.9944,0.0072928844689681555,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3422.rf.fb6c95416d9b27d00259065d623879df.jpg
5.3077,균열,1,0.1104,data/crack_only_gan_optimized_1100/train/B/00624_crackseg_train_crackseg_train_3157.rf.98b4c6f0e88610ba07bd45b1651d34e0.jpg,data/crack_only_gan_optimized_1100/train/mask/00624_crackseg_train_crackseg_train_3157.rf.98b4c6f0e88610ba07bd45b1651d34e0.png,0.020606,crackseg_train,B_0166.png,B_0166.png,0.9935,0.007336602593035688,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3157.rf.98b4c6f0e88610ba07bd45b1651d34e0.jpg
7.6296,균열,1,0.2011,data/crack_only_gan_optimized_1100/train/B/00625_crackseg_train_crackseg_train_1895.rf.fda50e903745e96bea38b444d1ba56ba.jpg,data/crack_only_gan_optimized_1100/train/mask/00625_crackseg_train_crackseg_train_1895.rf.fda50e903745e96bea38b444d1ba56ba.png,0.025847,crackseg_train,B_0167.png,B_0167.png,0.9445,0.007568856356761522,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1895.rf.fda50e903745e96bea38b444d1ba56ba.jpg
5.5116,균열,1,0.3467,data/crack_only_gan_optimized_1100/train/B/00516_crackseg_train_crackseg_train_1789.rf.25772c238d07d3d8112a909e11a9db26.jpg,data/crack_only_gan_optimized_1100/train/mask/00516_crackseg_train_crackseg_train_1789.rf.25772c238d07d3d8112a909e11a9db26.png,0.020415,crackseg_train,B_0168.png,B_0168.png,0.9955,0.008452143581404892,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1789.rf.25772c238d07d3d8112a909e11a9db26.jpg
8.3000,균열,2,0.2156,data/crack_only_gan_optimized_1100/train/B/00634_crackseg_val_crackseg_val_1747.rf.1107eb313a968f81e191c18ff34ea234.jpg,data/crack_only_gan_optimized_1100/train/mask/00634_crackseg_val_crackseg_val_1747.rf.1107eb313a968f81e191c18ff34ea234.png,0.025847,crackseg_val,B_0169.png,B_0169.png,0.9445,0.008808856356761527,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/1747.rf.1107eb313a968f81e191c18ff34ea234.jpg
7.6275,균열,1,0.2261,data/crack_only_gan_optimized_1100/train/B/00661_crackseg_test_crackseg_test_1794.rf.7a03ca09d05e9e2941f768bc8570cb54.jpg,data/crack_only_gan_optimized_1100/train/mask/00661_crackseg_test_crackseg_test_1794.rf.7a03ca09d05e9e2941f768bc8570cb54.png,0.025922,crackseg_test,B_0170.png,B_0170.png,0.9439,0.00945672416786389,/home/lim-hyun-su/defect_synthesis/crack-seg/images/test/1794.rf.7a03ca09d05e9e2941f768bc8570cb54.jpg
7.9412,균열,2,0.2137,data/crack_only_gan_optimized_1100/train/B/00517_crackseg_train_crackseg_train_3819.rf.73112f362e3950a69d39592cdec18c95.jpg,data/crack_only_gan_optimized_1100/train/mask/00517_crackseg_train_crackseg_train_3819.rf.73112f362e3950a69d39592cdec18c95.png,0.025512,crackseg_train,B_0171.png,B_0171.png,0.9473,0.0095232096271365,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3819.rf.73112f362e3950a69d39592cdec18c95.jpg
7.4545,균열,2,0.1489,data/crack_only_gan_optimized_1100/train/B/00596_crackseg_train_crackseg_train_3875.rf.b17ad215d3bd100d118ce1b90ed5447a.jpg,data/crack_only_gan_optimized_1100/train/mask/00596_crackseg_train_crackseg_train_3875.rf.b17ad215d3bd100d118ce1b90ed5447a.png,0.019398,crackseg_train,B_0172.png,B_0172.png,0.9934,0.01092661550152714,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3875.rf.b17ad215d3bd100d118ce1b90ed5447a.jpg
6.4062,균열,1,0.1292,data/crack_only_gan_optimized_1100/train/B/00497_crackseg_train_crackseg_train_1670.rf.528c2441772af7b4a2b00609309e0155.jpg,data/crack_only_gan_optimized_1100/train/mask/00497_crackseg_train_crackseg_train_1670.rf.528c2441772af7b4a2b00609309e0155.png,0.019595,crackseg_train,B_0173.png,B_0173.png,0.9956,0.01274221410936864,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1670.rf.528c2441772af7b4a2b00609309e0155.jpg
5.0864,균열,2,0.1097,data/crack_only_gan_optimized_1100/train/B/00885_crackseg_train_crackseg_train_2088.rf.7804ec621326166d95beae2f7ffdfe53.jpg,data/crack_only_gan_optimized_1100/train/mask/00885_crackseg_train_crackseg_train_2088.rf.7804ec621326166d95beae2f7ffdfe53.png,0.021161,crackseg_train,B_0174.png,B_0174.png,0.9878,0.013137682528692976,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2088.rf.7804ec621326166d95beae2f7ffdfe53.jpg
5.9855,균열,1,0.1205,data/crack_only_gan_optimized_1100/train/B/00380_crackseg_train_crackseg_train_1696.rf.311786cf38dcddc7d3ee4f05f9f0ccb4.jpg,data/crack_only_gan_optimized_1100/train/mask/00380_crackseg_train_crackseg_train_1696.rf.311786cf38dcddc7d3ee4f05f9f0ccb4.png,0.019849,crackseg_train,B_0175.png,B_0175.png,0.9984,0.015112236463118892,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1696.rf.311786cf38dcddc7d3ee4f05f9f0ccb4.jpg
5.7778,균열,1,0.1156,data/crack_only_gan_optimized_1100/train/B/00309_crackseg_train_crackseg_train_3533.rf.207acc6fe7fb8256dcb07ad9cda91327.jpg,data/crack_only_gan_optimized_1100/train/mask/00309_crackseg_train_crackseg_train_3533.rf.207acc6fe7fb8256dcb07ad9cda91327.png,0.020005,crackseg_train,B_0176.png,B_0176.png,0.9999,0.015336137181926376,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3533.rf.207acc6fe7fb8256dcb07ad9cda91327.jpg
6.7241,균열,1,0.1473,data/crack_only_gan_optimized_1100/train/B/00686_crackseg_val_crackseg_val_1809.rf.efab26e547035f9f5d6dba98c046c968.jpg,data/crack_only_gan_optimized_1100/train/mask/00686_crackseg_val_crackseg_val_1809.rf.efab26e547035f9f5d6dba98c046c968.png,0.019248,crackseg_val,B_0177.png,B_0177.png,0.9917,0.016096441181895266,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/1809.rf.efab26e547035f9f5d6dba98c046c968.jpg
5.1818,균열,1,0.1151,data/crack_only_gan_optimized_1100/train/B/00543_crackseg_train_crackseg_train_3314.rf.6eee00912a1818a9122c541763196cae.jpg,data/crack_only_gan_optimized_1100/train/mask/00543_crackseg_train_crackseg_train_3314.rf.6eee00912a1818a9122c541763196cae.png,0.020433,crackseg_train,B_0178.png,B_0178.png,0.9954,0.01611628808016613,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3314.rf.6eee00912a1818a9122c541763196cae.jpg
4.9512,균열,2,0.1100,data/crack_only_gan_optimized_1100/train/B/01029_crackseg_train_crackseg_train_1603.rf.bcb7221f063786287dbc66efe9b6cecd.jpg,data/crack_only_gan_optimized_1100/train/mask/01029_crackseg_train_crackseg_train_1603.rf.bcb7221f063786287dbc66efe9b6cecd.png,0.021161,crackseg_train,B_0179.png,B_0179.png,0.9853,0.016317682528692992,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1603.rf.bcb7221f063786287dbc66efe9b6cecd.jpg
8.2800,균열,1,0.2249,data/crack_only_gan_optimized_1100/train/B/01039_crackseg_train_crackseg_train_3284.rf.2680348796b2e10cf3d92186295f2dfa.jpg,data/crack_only_gan_optimized_1100/train/mask/01039_crackseg_train_crackseg_train_3284.rf.2680348796b2e10cf3d92186295f2dfa.png,0.026905,crackseg_train,B_0180.png,B_0180.png,0.9358,0.016689298228993607,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3284.rf.2680348796b2e10cf3d92186295f2dfa.jpg
8.2143,균열,1,0.3208,data/crack_only_gan_optimized_1100/train/B/01030_crackseg_train_crackseg_train_1793.rf.c2284559279cd3eede6d66d9972c57ed.jpg,data/crack_only_gan_optimized_1100/train/mask/01030_crackseg_train_crackseg_train_1793.rf.c2284559279cd3eede6d66d9972c57ed.png,0.026864,crackseg_train,B_0181.png,B_0181.png,0.9361,0.01736452053496501,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1793.rf.c2284559279cd3eede6d66d9972c57ed.jpg
6.7097,균열,1,0.1288,data/crack_only_gan_optimized_1100/train/B/00704_crackseg_train_crackseg_train_3533.rf.315b6ac6820e9254018056484d61c116.jpg,data/crack_only_gan_optimized_1100/train/mask/00704_crackseg_train_crackseg_train_3533.rf.315b6ac6820e9254018056484d61c116.png,0.019202,crackseg_train,B_0182.png,B_0182.png,0.9912,0.01797170850387439,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3533.rf.315b6ac6820e9254018056484d61c116.jpg
5.2152,균열,2,0.1108,data/crack_only_gan_optimized_1100/train/B/00768_crackseg_train_crackseg_train_2048.rf.6f37599cfd27680e950fa26d2990cd31.jpg,data/crack_only_gan_optimized_1100/train/mask/00768_crackseg_train_crackseg_train_2048.rf.6f37599cfd27680e950fa26d2990cd31.png,0.020843,crackseg_train,B_0183.png,B_0183.png,0.9911,0.020023790384208345,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2048.rf.6f37599cfd27680e950fa26d2990cd31.jpg
7.3393,균열,1,0.1960,data/crack_only_gan_optimized_1100/train/B/00769_crackseg_train_crackseg_train_1730.rf.05ffd9748627b1c3d5d244f22d838491.jpg,data/crack_only_gan_optimized_1100/train/mask/00769_crackseg_train_crackseg_train_1730.rf.05ffd9748627b1c3d5d244f22d838491.png,0.026061,crackseg_train,B_0184.png,B_0184.png,0.9427,0.020041868881925343,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1730.rf.05ffd9748627b1c3d5d244f22d838491.jpg
5.5946,균열,1,0.1128,data/crack_only_gan_optimized_1100/train/B/00326_crackseg_train_crackseg_train_3026.rf.6d3276d9c7de82a1548d563ba90ed561.jpg,data/crack_only_gan_optimized_1100/train/mask/00326_crackseg_train_crackseg_train_3026.rf.6d3276d9c7de82a1548d563ba90ed561.png,0.019976,crackseg_train,B_0185.png,B_0185.png,0.9998,0.02085108524754843,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3026.rf.6d3276d9c7de82a1548d563ba90ed561.jpg
5.7286,균열,1,0.1223,data/crack_only_gan_optimized_1100/train/B/00407_crackseg_train_crackseg_train_2110.rf.f8a13b58397e3c234fe2b5c8b025c003.jpg,data/crack_only_gan_optimized_1100/train/mask/00407_crackseg_train_crackseg_train_2110.rf.f8a13b58397e3c234fe2b5c8b025c003.png,0.019838,crackseg_train,B_0186.png,B_0186.png,0.9982,0.02187905597243392,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2110.rf.f8a13b58397e3c234fe2b5c8b025c003.jpg
6.2745,균열,5,0.1358,data/crack_only_gan_optimized_1100/train/B/00001_local_refined_local_균열_ref_01724_jpg.rf.9d5d8ac28a264d30de4dac1b18d67feb.jpg,data/crack_only_gan_optimized_1100/train/mask/00001_local_refined_local_균열_ref_01724_jpg.rf.9d5d8ac28a264d30de4dac1b18d67feb.png,0.021638,local_refined,B_0187.png,B_0187.png,0.9830,0.022561926310407154,data/crack_only_square/train/B/균열_ref_01724_jpg.rf.9d5d8ac28a264d30de4dac1b18d67feb.jpg
6.3281,균열,1,0.1679,data/crack_only_gan_optimized_1100/train/B/00346_crackseg_train_crackseg_train_3079.rf.c10cdb3f6bc032236a5c3e229fd8afe4.jpg,data/crack_only_gan_optimized_1100/train/mask/00346_crackseg_train_crackseg_train_3079.rf.c10cdb3f6bc032236a5c3e229fd8afe4.png,0.025148,crackseg_train,B_0188.png,B_0188.png,0.9504,0.022757846155624248,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3079.rf.c10cdb3f6bc032236a5c3e229fd8afe4.jpg
6.4375,균열,1,0.1658,data/crack_only_gan_optimized_1100/train/B/00400_crackseg_train_crackseg_train_1803.rf.a08ada15d86509ce44e813f70a9fcc0d.jpg,data/crack_only_gan_optimized_1100/train/mask/00400_crackseg_train_crackseg_train_1803.rf.a08ada15d86509ce44e813f70a9fcc0d.png,0.025263,crackseg_train,B_0189.png,B_0189.png,0.9494,0.02290847388247194,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1803.rf.a08ada15d86509ce44e813f70a9fcc0d.jpg
7.1724,균열,1,0.1866,data/crack_only_gan_optimized_1100/train/B/00742_crackseg_train_crackseg_train_1824.rf.187baac1d66f828879bf55d5cd0f0009.jpg,data/crack_only_gan_optimized_1100/train/mask/00742_crackseg_train_crackseg_train_1824.rf.187baac1d66f828879bf55d5cd0f0009.png,0.026020,crackseg_train,B_0190.png,B_0190.png,0.9430,0.02321496282192824,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1824.rf.187baac1d66f828879bf55d5cd0f0009.jpg
6.4000,균열,1,0.1232,data/crack_only_gan_optimized_1100/train/B/00677_crackseg_train_crackseg_train_3597.rf.d3db15cef8a4dc0cfb68876d7b6c1c7c.jpg,data/crack_only_gan_optimized_1100/train/mask/00677_crackseg_train_crackseg_train_3597.rf.d3db15cef8a4dc0cfb68876d7b6c1c7c.png,0.019254,crackseg_train,B_0191.png,B_0191.png,0.9918,0.02400435430165157,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3597.rf.d3db15cef8a4dc0cfb68876d7b6c1c7c.jpg
6.6032,균열,1,0.1261,data/crack_only_gan_optimized_1100/train/B/00803_crackseg_train_crackseg_train_2077.rf.d4ccb0d78a3f475850b0b5770b8aa76e.jpg,data/crack_only_gan_optimized_1100/train/mask/00803_crackseg_train_crackseg_train_2077.rf.d4ccb0d78a3f475850b0b5770b8aa76e.png,0.019092,crackseg_train,B_0192.png,B_0192.png,0.9900,0.024272485239532654,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2077.rf.d4ccb0d78a3f475850b0b5770b8aa76e.jpg
7.0172,균열,2,0.1414,data/crack_only_gan_optimized_1100/train/B/00650_crackseg_train_crackseg_train_1965.rf.e9e3280abcf46e447bbdef7eb3aca6c3.jpg,data/crack_only_gan_optimized_1100/train/mask/00650_crackseg_train_crackseg_train_1965.rf.e9e3280abcf46e447bbdef7eb3aca6c3.png,0.019283,crackseg_train,B_0193.png,B_0193.png,0.9921,0.025620073503550972,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1965.rf.e9e3280abcf46e447bbdef7eb3aca6c3.jpg
6.4375,균열,1,0.1666,data/crack_only_gan_optimized_1100/train/B/00445_crackseg_train_crackseg_train_3020.rf.1fbecb20b96e38f157bd8f9cdb21ff81.jpg,data/crack_only_gan_optimized_1100/train/mask/00445_crackseg_train_crackseg_train_3020.rf.1fbecb20b96e38f157bd8f9cdb21ff81.png,0.025379,crackseg_train,B_0194.png,B_0194.png,0.9484,0.025806244581493165,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3020.rf.1fbecb20b96e38f157bd8f9cdb21ff81.jpg
6.2969,균열,1,0.1695,data/crack_only_gan_optimized_1100/train/B/00409_crackseg_train_crackseg_train_3352.rf.73902ae4c57396d2734004ba813ce6d7.jpg,data/crack_only_gan_optimized_1100/train/mask/00409_crackseg_train_crackseg_train_3352.rf.73902ae4c57396d2734004ba813ce6d7.png,0.025263,crackseg_train,B_0195.png,B_0195.png,0.9494,0.026423473882471932,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3352.rf.73902ae4c57396d2734004ba813ce6d7.jpg
5.4342,균열,1,0.1098,data/crack_only_gan_optimized_1100/train/B/00362_crackseg_train_crackseg_train_3561.rf.23dbb42a255e43c8586a1fab1d106ab7.jpg,data/crack_only_gan_optimized_1100/train/mask/00362_crackseg_train_crackseg_train_3561.rf.23dbb42a255e43c8586a1fab1d106ab7.png,0.019913,crackseg_train,B_0196.png,B_0196.png,0.9991,0.026858284578155464,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3561.rf.23dbb42a255e43c8586a1fab1d106ab7.jpg
4.8293,균열,1,0.1085,data/crack_only_gan_optimized_1100/train/B/00903_crackseg_train_crackseg_train_1697.rf.e1098bd0c5c4e1224ea828584dc2e0ac.jpg,data/crack_only_gan_optimized_1100/train/mask/00903_crackseg_train_crackseg_train_1697.rf.e1098bd0c5c4e1224ea828584dc2e0ac.png,0.020352,crackseg_train,B_0197.png,B_0197.png,0.9877,0.02689462303039275,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1697.rf.e1098bd0c5c4e1224ea828584dc2e0ac.jpg
7.1379,균열,1,0.1884,data/crack_only_gan_optimized_1100/train/B/00805_crackseg_train_crackseg_train_3525.rf.1b26a0f1c6f2ccb29180b8d0f6a4111d.jpg,data/crack_only_gan_optimized_1100/train/mask/00805_crackseg_train_crackseg_train_3525.rf.1b26a0f1c6f2ccb29180b8d0f6a4111d.png,0.026142,crackseg_train,B_0198.png,B_0198.png,0.9420,0.027037995953278784,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3525.rf.1b26a0f1c6f2ccb29180b8d0f6a4111d.jpg
7.1930,균열,1,0.1943,data/crack_only_gan_optimized_1100/train/B/00832_crackseg_train_crackseg_train_1730.rf.c2440c0df91cce638eb46e715b299589.jpg,data/crack_only_gan_optimized_1100/train/mask/00832_crackseg_train_crackseg_train_1730.rf.c2440c0df91cce638eb46e715b299589.png,0.026234,crackseg_train,B_0199.png,B_0199.png,0.9413,0.027887986922514763,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1730.rf.c2440c0df91cce638eb46e715b299589.jpg
6.1077,균열,1,0.1687,data/crack_only_gan_optimized_1100/train/B/00355_crackseg_train_crackseg_train_3430.rf.8eb219fc6749f5ecf35a8944bf329d6d.jpg,data/crack_only_gan_optimized_1100/train/mask/00355_crackseg_train_crackseg_train_3430.rf.8eb219fc6749f5ecf35a8944bf329d6d.png,0.025154,crackseg_train,B_0200.png,B_0200.png,0.9504,0.02842290957332115,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3430.rf.8eb219fc6749f5ecf35a8944bf329d6d.jpg
7.6111,균열,1,0.2082,data/crack_only_gan_optimized_1100/train/B/00958_crackseg_train_crackseg_train_2573.rf.939b9eb75fa47cffc2e5e3ff533c2d8a.jpg,data/crack_only_gan_optimized_1100/train/mask/00958_crackseg_train_crackseg_train_2573.rf.939b9eb75fa47cffc2e5e3ff533c2d8a.png,0.026697,crackseg_train,B_0201.png,B_0201.png,0.9375,0.028503185019937358,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2573.rf.939b9eb75fa47cffc2e5e3ff533c2d8a.jpg
6.7097,균열,1,0.1731,data/crack_only_gan_optimized_1100/train/B/00598_crackseg_val_crackseg_val_1753.rf.608fd3871d7a874783d5f31144093209.jpg,data/crack_only_gan_optimized_1100/train/mask/00598_crackseg_val_crackseg_val_1753.rf.608fd3871d7a874783d5f31144093209.png,0.025795,crackseg_val,B_0202.png,B_0202.png,0.9449,0.029289343869893333,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/1753.rf.608fd3871d7a874783d5f31144093209.jpg
6.8448,균열,1,0.1404,data/crack_only_gan_optimized_1100/train/B/01001_crackseg_train_crackseg_train_3564.rf.098780a1a6756e6a38092f1f73a35fcb.jpg,data/crack_only_gan_optimized_1100/train/mask/01001_crackseg_train_crackseg_train_3564.rf.098780a1a6756e6a38092f1f73a35fcb.png,0.018676,crackseg_train,B_0203.png,B_0203.png,0.9852,0.03216806456225629,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3564.rf.098780a1a6756e6a38092f1f73a35fcb.jpg
7.2632,균열,1,0.1943,data/crack_only_gan_optimized_1100/train/B/00868_crackseg_train_crackseg_train_2116.rf.c1d5229a231de4fa609a162a3d198e6e.jpg,data/crack_only_gan_optimized_1100/train/mask/00868_crackseg_train_crackseg_train_2116.rf.c1d5229a231de4fa609a162a3d198e6e.png,0.026489,crackseg_train,B_0204.png,B_0204.png,0.9392,0.03225261442717747,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2116.rf.c1d5229a231de4fa609a162a3d198e6e.jpg
4.8353,균열,1,0.1000,data/crack_only_gan_optimized_1100/train/B/00813_crackseg_train_crackseg_train_2054.rf.46d7c6547897a430eaa5dfdd187fe486.jpg,data/crack_only_gan_optimized_1100/train/mask/00813_crackseg_train_crackseg_train_2054.rf.46d7c6547897a430eaa5dfdd187fe486.png,0.020184,crackseg_train,B_0205.png,B_0205.png,0.9898,0.03230045731271346,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2054.rf.46d7c6547897a430eaa5dfdd187fe486.jpg
5.2432,균열,1,0.1198,data/crack_only_gan_optimized_1100/train/B/00371_crackseg_train_crackseg_train_3104.rf.728200ab735235fda2d9cb13a4808949.jpg,data/crack_only_gan_optimized_1100/train/mask/00371_crackseg_train_crackseg_train_3104.rf.728200ab735235fda2d9cb13a4808949.png,0.019872,crackseg_train,B_0206.png,B_0206.png,0.9986,0.03293298594471089,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3104.rf.728200ab735235fda2d9cb13a4808949.jpg
